PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Has_Cabin
879,False,3,"Laleff, Mr. Kristo",male,25.5,0,0,349217,7.8958,S,0
880,True,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56.0,0,1,11767,83.1583,C,1
881,True,2,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25.0,0,1,230433,26.0,S,0
882,False,3,"Markun, Mr. Johann",male,33.0,0,0,349257,7.8958,S,0
883,False,3,"Dahlberg, Miss. Gerda Ulrika",female,22.0,0,0,7552,10.5167,S,0
884,False,2,"Banfield, Mr. Frederick James",male,28.0,0,0,C.A./SOTON 34068,10.5,S,0
885,False,3,"Sutehall, Mr. Henry Jr",male,25.0,0,0,SOTON/OQ 392076,7.05,S,0
886,False,3,"Rice, Mrs. William (Margaret Norton)",female,39.0,0,5,382652,29.125,Q,0
887,False,2,"Montvila, Rev. Juozas",male,27.0,0,0,211536,13.0,S,0
888,True,1,"Graham, Miss. Margaret Edith",female,19.0,0,0,112053,30.0,S,1
889,False,3,"Johnston, Miss. Catherine Helen ""Carrie""",female,21.0,1,2,W./C. 6607,23.45,S,0
890,True,1,"Behr, Mr. Karl Howell",male,26.0,0,0,111369,30.0,C,1
891,False,3,"Dooley, Mr. Patrick",male,32.0,0,0,370376,7.75,Q,0
862,False,2,"Giles, Mr. Frederick Edward",male,21.0,1,0,28134,11.5,S,0
